,show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
3377,80176929,TV Show,Abnormal Summit,"Jung-ah Im, Seung-uk Jo",2,"Hyun-moo Jun, Si-kyung Sung, Se-yoon Yoo",3,South Korea,1,"August 4, 2017",Friday,4,8,2017,2017,TV-PG,,2,1,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",3
3378,80176931,TV Show,Chef & My Fridge,,,"Seong-joo Kim​, Jung-hwan Ahn",2,South Korea,1,"August 4, 2017",Friday,4,8,2017,2017,TV-PG,,2,1,"International TV Shows, Korean TV Shows, Reality TV",3
3379,80177300,Movie,Family Blood,Sonny Mallhi,1,"James Ransone, Vinessa Shaw, Ajiona Alexus, Colin Ford",4,United States,1,"May 5, 2018",Saturday,5,5,2018,2018,TV-MA,92,0,0,Horror Movies,1
3380,80177339,Movie,Motu Patlu: King of Kings,Suhas Kadav,1,"Saurav Chakrabarty, Vinay Pathak",2,India,1,"July 6, 2017",Thursday,6,7,2017,2016,TV-Y7-FV,109,0,0,"Children & Family Movies, Comedies",2
3381,80177342,TV Show,Good Girls,,,"Christina Hendricks, Retta, Mae Whitman, Matthew Lillard, Reno Wilson, Manny Montana, Lidya Jewett, Izzy Stannard, David Hornsby, Zach Gilford",10,United States,1,"January 1, 2019",Tuesday,1,1,2019,2018,TV-14,,1,1,"Crime TV Shows, TV Comedies, TV Dramas",3
3382,80177346,TV Show,Happy!,,,"Christopher Meloni, Lili Mirojnick, Glenn Wein, Patrick Fischler, Toby Jaffe, Ritchie Coster, Grant Morrison, Pavun Shetty, Medina Senghore, Patton Oswalt",10,United States,1,"December 6, 2018",Thursday,6,12,2018,2017,TV-MA,,1,1,"Crime TV Shows, TV Action & Adventure, TV Comedies",3
3383,80177400,Movie,Cam,Daniel Goldhaber,1,"Madeline Brewer, Patch Darragh, Melora Walters, Devin Druid, Imani Hakim, Michael Dempsey, Flora Diaz, Samantha Robinson, Jessica Parker Kennedy, Quei Tann",10,United States,1,"November 16, 2018",Friday,16,11,2018,2018,TV-MA,95,0,0,"Independent Movies, Thrillers",2
3384,80177405,Movie,Marc Maron: Too Real,Lynn Shelton,1,Marc Maron,1,United States,1,"September 5, 2017",Tuesday,5,9,2017,2017,TV-MA,70,0,0,Stand-Up Comedy,1
3385,80177406,Movie,Patton Oswalt: Annihilation,Bobcat Goldthwait,1,Patton Oswalt,1,United States,1,"October 17, 2017",Tuesday,17,10,2017,2017,TV-MA,66,0,0,Stand-Up Comedy,1
3386,80177414,Movie,On Body and Soul,Ildiko Enyedi,1,"Alexandra Borbély, Géza Morcsányi, Réka Tenki, Zoltán Schneider, Ervin Nagy, Itala Bekes, Éva Bata, Pál Mácsai, Zsuzsa Jaro, Nóra Rainer-Micsinyei",10,Hungary,1,"February 2, 2018",Friday,2,2,2018,2017,TV-MA,116,0,0,"Dramas, International Movies, Romantic Movies",3
3387,80177416,TV Show,Unsolved,,,"Josh Duhamel, Jimmi Simpson, Bokeem Woodbine",3,United States,1,"February 27, 2019",Wednesday,27,2,2019,2018,TV-MA,,1,1,"Crime TV Shows, TV Dramas",2
3388,80177441,Movie,Christmas Inheritance,Ernie Barbarash,1,"Eliza Taylor, Jake Lacy, Andie MacDowell, Michael Xavier, Neil Crone, Anthony Sherwood, Joanna Douglas, Martin Roach",8,United States,1,"December 15, 2017",Friday,15,12,2017,2017,TV-PG,105,0,0,"Dramas, International Movies, Romantic Movies",3
3389,80177684,TV Show,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,,,"Chloe Marsden, Aaron Marsden, María Esnoz",3,,,"July 1, 2017",Saturday,1,7,2017,2015,TV-Y,,1,1,"British TV Shows, Kids' TV",2
3390,80177776,Movie,Naam Shabana,Shivam Nair,1,"Tapsee Pannu, Akshay Kumar, Manoj Bajpayee, Prithviraj Sukumaran, Danny Denzongpa, Anupam Kher, Zakir Hussain, Virendra Saxenda",8,India,1,"August 28, 2018",Tuesday,28,8,2018,2017,TV-14,141,0,0,"Action & Adventure, International Movies",2
3391,80177782,Movie,Recovery Boys,Elaine McMillion Sheldon,1,,,United States,1,"June 29, 2018",Friday,29,6,2018,2018,TV-MA,90,0,0,Documentaries,1
3392,80177803,TV Show,Drug Lords,,,,,United States,1,"July 10, 2018",Tuesday,10,7,2018,2018,TV-MA,,2,1,"Crime TV Shows, Docuseries",2
3393,80177834,Movie,The Guardian Brothers,Gary Wang,1,"Edward Norton, Dan Fogler, Mike Birbiglia, Bella Thorne, Randall Park, Mel Brooks, Nicole Kidman, Meryl Streep",8,China,1,"September 1, 2017",Friday,1,9,2017,2016,TV-Y7-FV,86,0,0,"Children & Family Movies, Comedies",2
3394,80177865,Movie,The Prison,Na Hyeon,1,"Suk-kyu Han, Rae-won Kim, Kyeong-yeong Lee, Woong-in Jeong, Jae-yun Jo, Sung-rok Shin, Kim Sung-kyun, Kwak Min-ho",8,South Korea,1,"November 18, 2017",Saturday,18,11,2017,2017,TV-MA,125,0,0,"Action & Adventure, Dramas, International Movies",3
3395,80177986,TV Show,Let’s Eat,,,"Lee Soo-kyung, Yoon Du-jun, Yoon So-hui, Shim Hyoung-tak, Do-yeon Lee, Jang Won-young, Jung Soo-young",7,South Korea,1,"August 8, 2019",Thursday,8,8,2019,2013,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
3396,80178078,Movie,The Intent,"Femi Oyeniran, Kalvadour Peterson",2,"Dylan Duffus, Scorcher, Shone Romulus, Jade Asha, Femi Oyeniran, Ashley Chin, Nicky Slimting Walker, Fekky",8,United Kingdom,1,"May 15, 2017",Monday,15,5,2017,2016,TV-MA,99,0,0,"Dramas, International Movies, Thrillers",3
3397,80178151,TV Show,The Spy,,,"Sacha Baron Cohen, Noah Emmerich, Hadar Ratzon Rotem, Alexander Siddig, Waleed Zuaiter, Nassim Lyes",6,France,1,"September 6, 2019",Friday,6,9,2019,2019,TV-MA,,1,1,"International TV Shows, TV Dramas, TV Thrillers",3
3398,80178280,Movie,6 Days,Toa Fraser,1,"Jamie Bell, Abbie Cornish, Mark Strong, Martin Shaw, Ben Turner, Aymen Hamdouchi, Tim Pigott-Smith, Robert Portal, Colin Garlick, Andrew Grainger, Martin Hancock, Emun Elliott",12,"New Zealand, United Kingdom",2,"February 8, 2018",Thursday,8,2,2018,2017,R,94,0,0,"Action & Adventure, Dramas, International Movies",3
3399,80178404,TV Show,Oh My Ghost,,,"Park Bo-young, Cho Jung-seok, Lim Ju-hwan, Kim Seul-ki",4,South Korea,1,"August 8, 2019",Thursday,8,8,2019,2015,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
3400,80178427,TV Show,Bad Guys,,,"Kim Sang-jung, Ma Dong-seok, Park Hae-Jin, Cho Dong-hyuk, Kang Ye-won, Kang Shin-il, Ji-a Min, Hwang Seung-eon",8,South Korea,1,"August 8, 2019",Thursday,8,8,2019,2014,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Korean TV Shows",3
3401,80178464,TV Show,Monkey Planet,,,George McGavin,1,United Kingdom,1,"March 31, 2017",Friday,31,3,2017,2014,TV-PG,,1,1,"British TV Shows, Docuseries, Science & Nature TV",3
3402,80178543,TV Show,FINAL FANTASY XIV Dad of Light,,,"Yudai Chiba, Ren Osugi, Fumika Baba, Yoshihiko Hakamada, Hatsunori Hasegawa, Mako Ishino",6,Japan,1,"September 1, 2017",Friday,1,9,2017,2017,TV-PG,,1,1,"International TV Shows, TV Dramas",2
3403,80178564,TV Show,My Only Love Song,,,"Seung-yeon Gong, Jong-hyun Lee, Yeon-seo Kim, Bo-hyun Ahn, Jai-jin Lee, Joo-hyung Park",6,South Korea,1,"June 9, 2017",Friday,9,6,2017,2017,TV-MA,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
3404,80178687,TV Show,Black Lightning,,,"Cress Williams, James Remar, Marvin 'Krondon' Jones III, Jill Scott, China Anne McClain, Damon Gupton, Nafessa Williams, Christine Adams",8,United States,1,"March 26, 2019",Tuesday,26,3,2019,2019,TV-14,,2,1,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",3
3405,80178720,Movie,Kiss & Cry,Sean Cisterna,1,"Sarah Fisher, Luke Bilyk, Chantal Kreviazuk, Sergio Di Zio, Denis Akiyama, Julia Tomasone, Brittany Bristow, Zoë Belkin, Lauren Esdale, Naomi Snieckus",10,Canada,1,"May 1, 2017",Monday,1,5,2017,2017,TV-14,93,0,0,"Dramas, International Movies, Romantic Movies",3
3406,80178724,TV Show,Living with Yourself,,,"Paul Rudd, Aisling Bea, Desmin Borges, Zoë Chao, Karen Pittman",5,United States,1,"October 18, 2019",Friday,18,10,2019,2019,TV-MA,,1,1,"TV Comedies, TV Dramas",2
3407,80178726,TV Show,Dope,,,,,United States,1,"June 28, 2019",Friday,28,6,2019,2019,TV-MA,,3,1,"Crime TV Shows, Docuseries",2
3408,80178836,TV Show,The House That Made Me,,,Vinay Pathak,1,India,1,"March 31, 2017",Friday,31,3,2017,2015,TV-PG,,3,1,"International TV Shows, Reality TV",2
3409,80178882,Movie,Dream Boat,Tristan Ferland Milewski,1,,,Germany,1,"December 1, 2017",Friday,1,12,2017,2017,TV-MA,92,0,0,"Documentaries, International Movies, LGBTQ Movies",3
3410,80178897,TV Show,The Story of God with Morgan Freeman,,,Morgan Freeman,1,United States,1,"February 1, 2019",Friday,1,2,2019,2017,TV-14,,2,1,Docuseries,1
3411,80178940,Movie,10 jours en or,Nicolas Brossette,1,"Franck Dubosc, Claude Rich, Marie Kremer, Mathis Touré, Rufus, Olivier Claverie",6,France,1,"July 1, 2017",Saturday,1,7,2017,2012,TV-PG,97,0,0,"Comedies, Dramas, International Movies",3
3412,80178941,TV Show,Harvey Street Kids,,,"Lauren Lapkus, Stephanie Lemelin, Kelly McCreary, Atticus Shaffer, Danny Pudi, Grey Griffin, Utkarsh Ambudkar, Roger Craig Smith",8,United States,1,"January 10, 2020",Friday,10,1,2020,2019,TV-Y7,,3,1,"Kids' TV, TV Comedies",2
3413,80178943,TV Show,The Boss Baby: Back in Business,,,"JP Karliak, Pierce Gagnon, Kevin Michael Richardson, Alex Cazares, Flula Borg, Jake Green, Eric Bell Jr., David Lodge, Hope Levy, David Collins, Tony Hale, Nicole Sullivan",12,United States,1,"October 12, 2018",Friday,12,10,2018,2018,TV-Y7,,2,1,"Kids' TV, TV Comedies",2
3414,80178971,TV Show,Charité,,,"Alicia von Rittberg, Maximilian Meyer-Bretschneider, Justus von Dohnányi, Matthias Koeberlin, Christoph Bach, Ernst Stötzner, Klara Deutschmann, Ramona Kunze-Libnow, Daniel Sträßer, Tanja Schleiff, Monika Oschek, Emilia Schüle, Matthias Brenner, Thomas Loibl",14,Germany,1,"April 19, 2018",Thursday,19,4,2018,2017,TV-MA,,1,1,"International TV Shows, TV Dramas",2
3415,80178974,Movie,El Camino Christmas,David E. Talbert,1,"Jessica Alba, Tim Allen, Dax Shepard, Vincent D'Onofrio, Luke Grimes, Kurtwood Smith, Michelle Mylett",7,United States,1,"December 8, 2017",Friday,8,12,2017,2017,TV-MA,89,0,0,"Comedies, Dramas",2
3416,80179057,TV Show,The Murder Detectives,,,,,United Kingdom,1,"March 31, 2017",Friday,31,3,2017,2015,TV-MA,,1,1,"British TV Shows, Crime TV Shows, Docuseries",3
3417,80179138,TV Show,Nailed It,,,"Nicole Byer, Jacques Torres",2,United States,1,"May 17, 2019",Friday,17,5,2019,2019,TV-PG,,3,1,Reality TV,1
3418,80179201,TV Show,Hoff the Record,Gordon Anderson,1,"David Hasselhoff, Asim Chaudhry, Fergus Craig, Mark Quartley, Ella Smith, Brett Goldstein",6,United Kingdom,1,"March 31, 2017",Friday,31,3,2017,2016,TV-MA,,2,1,"British TV Shows, TV Comedies",2
3419,80179288,Movie,Undercover Grandpa,Erik Canuel,1,"James Caan, Jessica Walter, Louis Gossett Jr., Dylan Everett, Paul Sorvino, Kenneth Welsh, Lawrence Dane, Paul Braunstein, Greta Onieogou",9,Canada,1,"November 1, 2017",Wednesday,1,11,2017,2016,PG-13,94,0,0,"Action & Adventure, Children & Family Movies, Comedies",3
3420,80179371,TV Show,Valor,,,"Christina Ochoa, Matt Barr, Corbin Reid, Charlie Barnett, W. Tré Davis",5,United States,1,"February 6, 2018",Tuesday,6,2,2018,2018,NR,,1,1,"TV Action & Adventure, TV Dramas",2
3421,80179373,Movie,The Clapper,Dito Montiel,1,"Ed Helms, Amanda Seyfried, Tracy Morgan, Brenda Vaccaro, P.J. Byrne, Leah Remini, Mickey Gooch Jr., Adam Levine, Russell Peters, Alan Thicke",10,United States,1,"May 1, 2018",Tuesday,1,5,2018,2017,R,90,0,0,"Comedies, Dramas, Independent Movies",3
3422,80179394,TV Show,Dynasty,,,"Elizabeth Gillies, Nathalie Kelley, Grant Show, James Mackay, Rafael De La Fuente, Alan Dale, Sam Adegoke, Robert Christopher Riley",8,United States,1,"June 3, 2019",Monday,3,6,2019,2019,TV-14,,2,1,TV Dramas,1
3423,80179433,Movie,Maz Jobrani: Immigrant,Maz Jobrani,1,Maz Jobrani,1,,,"August 1, 2017",Tuesday,1,8,2017,2017,TV-MA,67,0,0,Stand-Up Comedy,1
3424,80179556,TV Show,Skin Wars: Fresh Paint,,,RuPaul,1,United States,1,"December 15, 2018",Saturday,15,12,2018,2016,TV-14,,1,1,Reality TV,1
3425,80179762,TV Show,She-Ra and the Princesses of Power,,,"Aimee Carrero, AJ Michalka, Marcus Scribner, Karen Fukuhara, Reshma Shetty, Lorraine Toussaint, Keston John, Lauren Ash, Christine Woods, Morla Gorrondona, Antony Del Rio, Dana Davis, Grey Griffin, Genesis Rodriguez, Jordan Fisher, Vella Lovell, Merit Leighton, Sandra Oh, Krystal Joy Brown",19,United States,1,"November 5, 2019",Tuesday,5,11,2019,2019,TV-Y7-FV,,4,1,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",3
3426,80179782,TV Show,The Epic Tales of Captain Underpants,,,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",7,United States,1,"July 19, 2019",Friday,19,7,2019,2019,TV-Y7,,3,1,"Kids' TV, TV Comedies",2
3427,80179784,TV Show,3Below: Tales of Arcadia,,,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",15,United States,1,"July 12, 2019",Friday,12,7,2019,2019,TV-Y7-FV,,2,1,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",3
3428,80179831,TV Show,JoJo's Bizarre Adventure,,,"Kazuyuki Okitsu, Takehito Koyasu, Yoku Shioya, Yoji Ueda, Ayako Kawasumi, Tomokazu Sugita, Takuya Sato, Atsuko Tanaka, Atsushi Imaruoka, Daisuke Ono, Unsho Ishizuka, Kenta Miyake, Daisuke Hirakawa, Fuminori Komatsu, Yuki Ono, Yuki Kaji, Wataru Takagi, Takahiro Sakurai, Kensho Ono, Yuichi Nakamura, Junichi Suwabe, Kohsuke Toriumi, Daiki Yamashita, Junya Enoki",24,Japan,1,"March 8, 2019",Friday,8,3,2019,2012,TV-MA,,1,1,"Anime Series, International TV Shows",2
3429,80179900,TV Show,Life Sentence,,,Lucy Hale,1,United States,1,"June 23, 2018",Saturday,23,6,2018,2018,TV-14,,1,1,TV Dramas,1
3430,80179905,TV Show,Insatiable,,,"Dallas Roberts, Debby Ryan, Alyssa Milano, Christopher Gorham, Kimmy Shields, Michael Provost, Erinn Westbrook, Daniel Kang, Arden Myrin",9,United States,1,"October 11, 2019",Friday,11,10,2019,2019,TV-MA,,2,1,"TV Comedies, TV Dramas, Teen TV Shows",3
3431,80179907,Movie,Bridget Christie: Stand Up for Her,,,Bridget Christie,1,United Kingdom,1,"March 31, 2017",Friday,31,3,2017,2016,TV-MA,51,0,0,Stand-Up Comedy,1
3432,80180171,TV Show,Kingdom,Kim Seong-hun,1,"Ju Ji-hoon, Ryu Seung-ryong, Bae Doona, Kim Sang-ho, Kim Sung-kyu, Jeon Seok-ho, Kim Hye-jun, Heo Jun-ho, Jung Suk-won, Kim Jong-soo",10,"South Korea, United States",2,"January 25, 2019",Friday,25,1,2019,2019,TV-MA,,1,1,"International TV Shows, Korean TV Shows, TV Action & Adventure",3
3433,80180182,TV Show,Norsemen,,,"Kåre Conradi, Silje Torp, Nils Jørgen Kaalstad, Marian Saastad Ottesen, Trond Fausa, Kristine Riis, Jon Øigarden, Henrik Mestad, Øystein Martinsen, Mikkel Bratt Silset, Mads Jørgensen, Nikis Theophilakis",12,Norway,1,"September 26, 2018",Wednesday,26,9,2018,2018,TV-MA,,2,1,"International TV Shows, TV Comedies",2
3434,80180224,Movie,Us and Them,Joseph Martin,1,"Jack Roth, Tim Bentinck, Daniel Kendrick, Sophie Colquhoun, Paul Westwood, Carolyn Backhouse, Louis Dempsey, Andrew Tiernan",8,United Kingdom,1,"July 11, 2018",Wednesday,11,7,2018,2017,TV-MA,83,0,0,"Dramas, International Movies, Thrillers",3
3435,80180225,Movie,Porto,Gabe Klinger,1,"Anton Yelchin, Lucie Lucas, Françoise Lebrun, Paulo Calatré",4,"Portugal, France, Poland, United States",4,"April 16, 2018",Monday,16,4,2018,2016,TV-MA,77,0,0,"Dramas, Independent Movies, Romantic Movies",3
3436,80180373,TV Show,Godzilla,"Kobun Shizuno, Hiroyuki Seshita",2,"Mamoru Miyano, Takahiro Sakurai, Kana Hanazawa, Tomokazu Sugita, Yuki Kaji, Junichi Suwabe, Daisuke Ono, Kenta Miyake, Kenyu Horiuchi, Kazuya Nakai, Kazuhiro Yamaji",11,Japan,1,"January 17, 2018",Wednesday,17,1,2018,2017,TV-14,,1,1,TV Shows,1
3437,80180376,Movie,GODZILLA City on the Edge of Battle,"Kobun Shizuno, Hiroyuki Seshita",2,"Mamoru Miyano, Takahiro Sakurai, Kana Hanazawa, Tomokazu Sugita, Yuki Kaji, Junichi Suwabe, Reina Ueda, Ari Ozawa, Daisuke Ono, Kenta Miyake, Kenyu Horiuchi, Kazuya Nakai, Kazuhiro Yamaji",13,Japan,1,"July 18, 2018",Wednesday,18,7,2018,2018,TV-14,101,0,0,"Action & Adventure, Anime Features, International Movies",3
3438,80180449,TV Show,Satu Hari,,,"Sara Ali, Remy Ishak, Rita Rudaini, Mirza Salihovic, Hafizul Kamal, Miller Khan",6,,,"September 29, 2017",Friday,29,9,2017,2014,TV-14,,1,1,"International TV Shows, TV Dramas",2
3439,80180509,Movie,Colkatay Columbus,Saurav Palodhi,1,"Mir Afsar Ali, Gaurav Chakrabarty, Tanusree Chakraborty, Anirban Bhattacharya, Ritabhari Chakraborty, Suchandra Vaaniya, Arijit Dutt",7,India,1,"March 30, 2017",Thursday,30,3,2017,2016,TV-14,118,0,0,"Comedies, Dramas, Independent Movies",3
3440,80180544,TV Show,Ajaibnya Cinta,,,,,,,"October 13, 2017",Friday,13,10,2017,2015,TV-PG,,1,1,"International TV Shows, TV Dramas",2
3441,80180545,TV Show,Cinta Iris,,,"Raja Ilya, Nazim Othman, Zain Hamid, Ungku Ismail, Tunku Hanis",5,,,"May 8, 2019",Wednesday,8,5,2019,2015,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
3442,80180588,TV Show,Cinta Teruna Kimchi,,,"Nazim Othman, Johan As'ari, Nur Risteena, Niena Baharun",4,,,"May 8, 2019",Wednesday,8,5,2019,2016,TV-14,,1,1,"International TV Shows, TV Dramas",2
3443,80180591,TV Show,The Missing Menu,,,"Frederick Lee, Jojo Goh, Karena Teo, Jeffrey Cheng, Janelle Chin",5,,,"May 8, 2019",Wednesday,8,5,2019,2016,TV-PG,,1,1,"International TV Shows, TV Dramas",2
3444,80180600,TV Show,Kulipari: Dream Walker,,,"Charlie Adler, Mark Hamill, Jess Harnell, Phil LaMarr, Josh Keaton, Mikey Kelley, Amy Margolis, Wendie Malick, Kevin Michael Richardson, Candi Milo, Laraine Newman",11,,,"November 20, 2018",Tuesday,20,11,2018,2018,TV-Y7-FV,,1,1,Kids' TV,1
3445,80180601,TV Show,Dhia Sofea,,,"Amyra Rosli, Fadlan Hazim, Maria Farida, Sharifah Haslinda, Syafiq Kyle, Sasqia Dahuri, Raja Ema, Faye Kusairi, Puteri Octovia, Roy Azman, Norlia Ghani",11,Malaysia,1,"December 1, 2017",Friday,1,12,2017,2015,TV-14,,1,1,"International TV Shows, TV Dramas",2
3446,80180619,TV Show,Tundukkan Playboy Itu,,,"Hafidz Roshdi, Uqasha Senrose, Alif Satar, Mawar Rashid",4,,,"January 8, 2018",Monday,8,1,2018,2016,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
3447,80180651,TV Show,Padamu Aku Bersujud,,,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",8,,,"December 1, 2017",Friday,1,12,2017,2015,TV-PG,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
3448,80180681,TV Show,Bibik-Bibikku,,,"Ungku Ismail, Fasha Sandha, Bell Ngasri, Wan Sharmila",4,,,"May 8, 2019",Wednesday,8,5,2019,2016,TV-PG,,1,1,"International TV Shows, TV Comedies",2
3449,80180684,TV Show,Away From Home,,,"Li Yongzhen, Zhuang Kebi, Zhang Shunyuan, Wang Wei, Wen Shaoping, Liu Shumin, Lu Huiting, Ye Chengcheng, Chen Yuqi",9,,,"May 8, 2019",Wednesday,8,5,2019,2015,TV-PG,,1,1,"International TV Shows, TV Dramas",2
3450,80180710,TV Show,Cinta 100KG,,,"Sherry Alhadad, Sharifah Amani, Fezrul Khan, Ungku Hariz, Ruzana Ibrahim, Zain Saidan, Cristina Suzanne, Safia Hanifah",8,,,"May 8, 2019",Wednesday,8,5,2019,2016,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
3451,80180711,TV Show,Dawai Asmara,,,"Hanna Aqiela, Tengku Putri Najuwa, Emelie Hanif, Zoey Rahman, Faiez Affandi, Wanny Mustahfah, Sherie Merlis, Mahmud Alibashah, Zalfa Zin, Kamal Ibrahim, Amanda Hariz, Alesha Hariz, Fathimah Az Zahra, Elya Miera Ismail",14,,,"December 11, 2017",Monday,11,12,2017,2016,TV-14,,1,1,"International TV Shows, TV Dramas",2
3452,80180849,TV Show,Fate/Apocrypha,,,"Natsuki Hanae, Maaya Sakamoto, Kouki Uchiyama, Miyuki Sawashiro, Saori Hayami, Koji Yusa, Makoto Furukawa, Tetsu Inada, Satoshi Tsuruoka, Kei Shindou, Junichi Suwabe, Shunsuke Takeuchi, Ryotaro Okiayu, Mitsuru Miyamoto, Rumi Okubo, Ai Nonaka, Sakura Tange",17,Japan,1,"November 7, 2017",Tuesday,7,11,2017,2017,TV-MA,,2,1,"Anime Series, International TV Shows",2
3453,80180851,Movie,Gemini,P.K. Baaburaaj,1,"Esther Anil, Sijoy Varghese, Renji Panicker, Thanusree Ghosh, Sasi Kalinga, Kishore Sathya, Sethu Lakshmi, Rosin Jolly",8,India,1,"July 1, 2018",Sunday,1,7,2018,2018,TV-PG,130,0,0,Dramas,1
3454,80181555,TV Show,The Royal House of Windsor,,,,,United Kingdom,1,"September 30, 2017",Saturday,30,9,2017,2017,TV-14,,1,1,"British TV Shows, Docuseries, International TV Shows",3
3455,80182014,Movie,Dolemite Is My Name,Craig Brewer,1,"Eddie Murphy, Wesley Snipes, Keegan-Michael Key, Mike Epps, Craig Robinson, Tituss Burgess, Da'Vine Joy Randolph, Kodi Smit-McPhee",8,United States,1,"October 25, 2019",Friday,25,10,2019,2019,R,118,0,0,"Comedies, Dramas",2
3456,80182016,Movie,The King,David Michôd,1,"Timothée Chalamet, Joel Edgerton, Robert Pattinson, Ben Mendelsohn, Sean Harris, Tom Glynn-Carney, Lily-Rose Depp, Thomasin McKenzie",8,,,"November 1, 2019",Friday,1,11,2019,2019,R,141,0,0,Dramas,1
3457,80182034,Movie,Walk with Me,"Marc Francis, Max Pugh",2,"Benedict Cumberbatch, Thich Nhat Hanh",2,United Kingdom,1,"December 26, 2017",Tuesday,26,12,2017,2017,TV-PG,94,0,0,Documentaries,1
3458,80182105,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",2,Saeed Akhtar Mirza,1,India,1,"May 1, 2017",Monday,1,5,2017,2016,TV-MA,61,0,0,"Documentaries, International Movies",2
3459,80182115,Movie,Long Shot,Jacob LaMendola,1,,,United States,1,"September 29, 2017",Friday,29,9,2017,2017,TV-14,40,0,0,Documentaries,1
3460,80182123,TV Show,Violet Evergarden,,,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa, Aya Endo, Koki Uchiyama, Minori Chihara, Haruka Tomatsu",7,Japan,1,"February 5, 2019",Tuesday,5,2,2019,2018,TV-14,,1,1,"Anime Series, International TV Shows, Romantic TV Shows",3
3461,80182274,Movie,Barbecue,Matthew Salleh,1,,,"Australia, Armenia, Japan, Jordan, Mexico, Mongolia, New Zealand, Philippines, South Africa, Sweden, United States, Uruguay",12,"August 15, 2017",Tuesday,15,8,2017,2017,TV-MA,101,0,0,"Documentaries, International Movies",2
3462,80182411,Movie,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado",2,"Bill Nye, Neil deGrasse Tyson, Eugenie Scott, Francis Collins, Ann Druyan",5,United States,1,"April 25, 2018",Wednesday,25,4,2018,2017,TV-PG,97,0,0,Documentaries,1
3463,80182447,Movie,Angamaly Diaries,Lijo Jose Pellissery,1,"Antony Varghese, Sarath Kumar, Tito Wilson, Reshma Rajan, Vineeth Vishwam, Kichu Tellus, Bitto Davis, Ullas Jose Chemban, Merin Jose Pottackal, Binny Rinky Benjamin, Amrutha Anna Reji",11,India,1,"July 1, 2018",Sunday,1,7,2018,2017,TV-14,128,0,0,"Action & Adventure, Comedies, Dramas",3
3464,80182473,Movie,Mr. Roosevelt,Noël Wells,1,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda, Andre Hyland, Armen Weitzman, Sergio Cilli",7,United States,1,"December 26, 2017",Tuesday,26,12,2017,2017,R,91,0,0,"Comedies, Independent Movies",2
3465,80182479,Movie,Jindua,Navaniat Singh,1,"Jimmy Shergill, Sargun Mehta, Neeru Bajwa, Bhavkhandan Singh Rakhra, Arkie Kandola, Nina Rehill, Rajiv Thakur, Harjap Singh Bhangal, Balinder Johal, Carolyn Bridget Kennedy, Sonia Dhillon, Jimmy Sheirgill",12,India,1,"December 1, 2019",Sunday,1,12,2019,2017,TV-14,135,0,0,"Dramas, International Movies, Romantic Movies",3
3466,80182480,Movie,Krish Trish and Baltiboy,,,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",3,,,"September 8, 2017",Friday,8,9,2017,2009,TV-Y7,58,0,0,Children & Family Movies,1
3467,80182481,Movie,Krish Trish and Baltiboy: Part II,,,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",3,,,"September 8, 2017",Friday,8,9,2017,2010,TV-Y7,58,0,0,Children & Family Movies,1
3468,80182482,Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,1,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",3,,,"September 8, 2017",Friday,8,9,2017,2012,TV-Y7,61,0,0,Children & Family Movies,1
